sequence_id,segment_id,start_timestamp,end_timestamp,start_event_id,end_event_id,event_count,lstm_malicious_probability,lstm_prediction,lstm_prediction_label,lstm_threshold
3242,scored_log,1778300599.004000,1778300599.054000,41118,41167,50,0.86555916,1,malicious,0.5
3243,scored_log,1778300599.015000,1778300599.066000,41128,41177,50,0.8721631,1,malicious,0.5
3244,scored_log,1778300599.026000,1778300599.074000,41138,41187,50,0.920206,1,malicious,0.5
3245,scored_log,1778300599.036000,1778300599.080000,41148,41197,50,0.54772574,1,malicious,0.5
3246,scored_log,1778300599.047000,1778300599.094000,41158,41207,50,0.99057686,1,malicious,0.5
3247,scored_log,1778300599.056000,1778300599.098000,41168,41217,50,0.9518641,1,malicious,0.5
3248,scored_log,1778300599.067000,1778300599.117000,41178,41227,50,0.4974587,0,benign,0.5
3249,scored_log,1778300599.074000,1778300599.216000,41188,41237,50,0.10416179,0,benign,0.5
3250,scored_log,1778300599.081000,1778300599.223000,41198,41247,50,0.9930628,1,malicious,0.5
3251,scored_log,1778300599.095000,1778300599.251000,41208,41257,50,0.0004483468,0,benign,0.5
3252,scored_log,1778300599.098000,1778300599.257000,41218,41267,50,9.60316e-05,0,benign,0.5
3253,scored_log,1778300599.117000,1778300599.267000,41228,41277,50,7.435778e-05,0,benign,0.5
3254,scored_log,1778300599.216000,1778300599.280000,41238,41287,50,8.174499e-05,0,benign,0.5
3255,scored_log,1778300599.223000,1778300599.290000,41248,41297,50,9.078638e-05,0,benign,0.5
3256,scored_log,1778300599.256000,1778300599.302000,41258,41307,50,7.719549e-05,0,benign,0.5
3257,scored_log,1778300599.257000,1778300599.310000,41268,41317,50,3.7239122e-05,0,benign,0.5
3258,scored_log,1778300599.267000,1778300599.321000,41278,41327,50,8.199405e-05,0,benign,0.5
3259,scored_log,1778300599.281000,1778300599.324000,41288,41337,50,0.00011198459,0,benign,0.5
3260,scored_log,1778300599.292000,1778300599.380000,41298,41347,50,0.00026773335,0,benign,0.5
3261,scored_log,1778300599.302000,1778300599.382000,41308,41357,50,0.00013096197,0,benign,0.5
3262,scored_log,1778300599.311000,1778300599.400000,41318,41367,50,0.00012290911,0,benign,0.5
3263,scored_log,1778300599.321000,1778300599.442000,41328,41377,50,0.0038476943,0,benign,0.5
3264,scored_log,1778300599.325000,1778300599.442000,41338,41387,50,0.009920183,0,benign,0.5
3265,scored_log,1778300599.380000,1778300599.445000,41348,41397,50,0.00966044,0,benign,0.5
3266,scored_log,1778300599.382000,1778300599.448000,41358,41407,50,0.0003361968,0,benign,0.5
3267,scored_log,1778300599.400000,1778300599.459000,41368,41417,50,0.00046435866,0,benign,0.5
3268,scored_log,1778300599.442000,1778300599.503000,41378,41427,50,0.00020372203,0,benign,0.5
3269,scored_log,1778300599.442000,1778300599.510000,41388,41437,50,0.00022470929,0,benign,0.5
3270,scored_log,1778300599.445000,1778300599.543000,41398,41447,50,0.00017741427,0,benign,0.5
3271,scored_log,1778300599.448000,1778300599.544000,41408,41457,50,8.351865e-05,0,benign,0.5
3272,scored_log,1778300599.460000,1778300599.564000,41418,41467,50,6.135208e-05,0,benign,0.5
3273,scored_log,1778300599.503000,1778300599.575000,41428,41477,50,0.000107289896,0,benign,0.5
3274,scored_log,1778300599.510000,1778300599.593000,41438,41487,50,9.010553e-05,0,benign,0.5
3275,scored_log,1778300599.543000,1778300599.607000,41448,41497,50,7.655697e-05,0,benign,0.5
3276,scored_log,1778300599.544000,1778300599.615000,41458,41507,50,4.703202e-05,0,benign,0.5
3277,scored_log,1778300599.565000,1778300599.624000,41468,41517,50,5.893927e-05,0,benign,0.5
3278,scored_log,1778300599.575000,1778300599.626000,41478,41527,50,0.000112381895,0,benign,0.5
3279,scored_log,1778300599.594000,1778300599.677000,41488,41537,50,0.0001316004,0,benign,0.5
3280,scored_log,1778300599.608000,1778300599.691000,41498,41547,50,8.786597e-05,0,benign,0.5
3281,scored_log,1778300599.616000,1778300599.694000,41508,41557,50,0.00016588229,0,benign,0.5
3282,scored_log,1778300599.624000,1778300599.796000,41518,41567,50,0.00014149457,0,benign,0.5
3283,scored_log,1778300599.626000,1778300599.802000,41528,41577,50,0.000172993,0,benign,0.5
3284,scored_log,1778300599.677000,1778300599.836000,41538,41587,50,0.00013560649,0,benign,0.5
3285,scored_log,1778300599.691000,1778300599.837000,41548,41597,50,9.142911e-05,0,benign,0.5
3286,scored_log,1778300599.694000,1778300599.854000,41558,41607,50,7.7016295e-05,0,benign,0.5
3287,scored_log,1778300599.796000,1778300599.866000,41568,41617,50,0.00013074922,0,benign,0.5
3288,scored_log,1778300599.802000,1778300599.881000,41578,41627,50,9.759723e-05,0,benign,0.5
3289,scored_log,1778300599.836000,1778300599.893000,41588,41637,50,5.9333233e-05,0,benign,0.5
3290,scored_log,1778300599.837000,1778300599.901000,41598,41647,50,5.8582154e-05,0,benign,0.5
3291,scored_log,1778300599.857000,1778300599.909000,41608,41657,50,7.354756e-05,0,benign,0.5
3292,scored_log,1778300599.868000,1778300599.912000,41618,41667,50,0.0001361769,0,benign,0.5
3293,scored_log,1778300599.882000,1778300599.969000,41628,41677,50,0.99870753,1,malicious,0.5
3294,scored_log,1778300599.893000,1778300599.973000,41638,41687,50,0.9988188,1,malicious,0.5
3295,scored_log,1778300599.902000,1778300599.991000,41648,41697,50,0.9971137,1,malicious,0.5
3296,scored_log,1778300599.909000,1778300600.092000,41658,41707,50,0.9870962,1,malicious,0.5
3297,scored_log,1778300599.912000,1778300600.098000,41668,41717,50,0.9942053,1,malicious,0.5
3298,scored_log,1778300599.971000,1778300600.124000,41678,41727,50,0.0004474284,0,benign,0.5
3299,scored_log,1778300599.973000,1778300600.131000,41688,41737,50,9.6032054e-05,0,benign,0.5
3300,scored_log,1778300599.991000,1778300600.144000,41698,41747,50,7.4334945e-05,0,benign,0.5
3301,scored_log,1778300600.092000,1778300600.155000,41708,41757,50,8.1710234e-05,0,benign,0.5
3302,scored_log,1778300600.098000,1778300600.165000,41718,41767,50,0.00010741316,0,benign,0.5
3303,scored_log,1778300600.130000,1778300600.179000,41728,41777,50,7.815797e-05,0,benign,0.5
3304,scored_log,1778300600.131000,1778300600.188000,41738,41787,50,3.730495e-05,0,benign,0.5
3305,scored_log,1778300600.144000,1778300600.199000,41748,41797,50,8.212887e-05,0,benign,0.5
3306,scored_log,1778300600.157000,1778300600.203000,41758,41807,50,0.000111986934,0,benign,0.5
3307,scored_log,1778300600.168000,1778300600.254000,41768,41817,50,0.0005677498,0,benign,0.5
3308,scored_log,1778300600.181000,1778300600.257000,41778,41827,50,0.00012756136,0,benign,0.5
3309,scored_log,1778300600.189000,1778300600.302000,41788,41837,50,0.00014350883,0,benign,0.5
3310,scored_log,1778300600.199000,1778300600.404000,41798,41847,50,0.00012962973,0,benign,0.5
3311,scored_log,1778300600.203000,1778300600.409000,41808,41857,50,0.0001286889,0,benign,0.5
3312,scored_log,1778300600.255000,1778300600.437000,41818,41867,50,0.00044638405,0,benign,0.5
3313,scored_log,1778300600.257000,1778300600.443000,41828,41877,50,9.6031785e-05,0,benign,0.5
3314,scored_log,1778300600.302000,1778300600.457000,41838,41887,50,7.4309646e-05,0,benign,0.5
3315,scored_log,1778300600.404000,1778300600.463000,41848,41897,50,0.0016958524,0,benign,0.5
3316,scored_log,1778300600.409000,1778300600.464000,41858,41907,50,0.006546059,0,benign,0.5
3317,scored_log,1778300600.442000,1778300600.466000,41868,41917,50,0.0073255,0,benign,0.5
3318,scored_log,1778300600.443000,1778300600.475000,41878,41927,50,0.0006315503,0,benign,0.5
3319,scored_log,1778300600.457000,1778300600.490000,41888,41937,50,0.00023297142,0,benign,0.5
3320,scored_log,1778300600.463000,1778300600.506000,41898,41947,50,8.988559e-05,0,benign,0.5
3321,scored_log,1778300600.464000,1778300600.517000,41908,41957,50,0.000100665515,0,benign,0.5
3322,scored_log,1778300600.466000,1778300600.527000,41918,41967,50,3.937171e-05,0,benign,0.5
3323,scored_log,1778300600.477000,1778300600.540000,41928,41977,50,4.8053997e-05,0,benign,0.5
3324,scored_log,1778300600.490000,1778300600.544000,41938,41987,50,0.0002897854,0,benign,0.5
3325,scored_log,1778300600.507000,1778300600.596000,41948,41997,50,0.0002536495,0,benign,0.5
3326,scored_log,1778300600.518000,1778300600.601000,41958,42007,50,0.00014632437,0,benign,0.5
3327,scored_log,1778300600.528000,1778300600.813000,41968,42017,50,6.576717e-05,0,benign,0.5
3328,scored_log,1778300600.541000,1778300600.916000,41978,42027,50,0.000103740684,0,benign,0.5
3329,scored_log,1778300600.544000,1778300600.918000,41988,42037,50,0.0001158368,0,benign,0.5
3330,scored_log,1778300600.597000,1778300600.924000,41998,42047,50,0.00012154235,0,benign,0.5
3331,scored_log,1778300600.601000,1778300600.957000,42008,42057,50,8.708213e-05,0,benign,0.5
3332,scored_log,1778300600.813000,1778300600.968000,42018,42067,50,7.5403004e-05,0,benign,0.5
3333,scored_log,1778300600.916000,1778300600.980000,42028,42077,50,7.699728e-05,0,benign,0.5
3334,scored_log,1778300600.918000,1778300600.992000,42038,42087,50,0.00014551097,0,benign,0.5
3335,scored_log,1778300600.924000,1778300601.005000,42048,42097,50,9.1950205e-05,0,benign,0.5
3336,scored_log,1778300600.958000,1778300601.017000,42058,42107,50,6.3709704e-05,0,benign,0.5
3337,scored_log,1778300600.970000,1778300601.028000,42068,42117,50,6.901395e-05,0,benign,0.5
3338,scored_log,1778300600.981000,1778300601.036000,42078,42127,50,0.0013685888,0,benign,0.5
3339,scored_log,1778300600.993000,1778300601.081000,42088,42137,50,0.0002510453,0,benign,0.5
3340,scored_log,1778300601.006000,1778300601.087000,42098,42147,50,0.000529559,0,benign,0.5
3341,scored_log,1778300601.017000,1778300601.124000,42108,42157,50,5.6572873e-05,0,benign,0.5
3342,scored_log,1778300601.030000,1778300601.230000,42118,42167,50,0.00013273668,0,benign,0.5
3343,scored_log,1778300601.036000,1778300601.231000,42128,42177,50,0.00015668164,0,benign,0.5
3344,scored_log,1778300601.082000,1778300601.237000,42138,42187,50,0.00016894165,0,benign,0.5
3345,scored_log,1778300601.087000,1778300601.271000,42148,42197,50,7.950081e-05,0,benign,0.5
3346,scored_log,1778300601.126000,1778300601.289000,42158,42207,50,5.5505014e-05,0,benign,0.5
3347,scored_log,1778300601.230000,1778300601.300000,42168,42217,50,6.9149326e-05,0,benign,0.5
3348,scored_log,1778300601.232000,1778300601.311000,42178,42227,50,9.263845e-05,0,benign,0.5
3349,scored_log,1778300601.237000,1778300601.324000,42188,42237,50,8.734335e-05,0,benign,0.5
3350,scored_log,1778300601.272000,1778300601.333000,42198,42247,50,4.7485482e-05,0,benign,0.5
3351,scored_log,1778300601.291000,1778300601.345000,42208,42257,50,9.776462e-05,0,benign,0.5
3352,scored_log,1778300601.301000,1778300601.357000,42218,42267,50,0.00010587639,0,benign,0.5
3353,scored_log,1778300601.313000,1778300601.360000,42228,42277,50,0.00011582686,0,benign,0.5
3354,scored_log,1778300601.325000,1778300601.413000,42238,42287,50,0.0001298519,0,benign,0.5
3355,scored_log,1778300601.333000,1778300601.414000,42248,42297,50,0.00019020501,0,benign,0.5
3356,scored_log,1778300601.346000,1778300601.544000,42258,42307,50,0.000114778726,0,benign,0.5
3357,scored_log,1778300601.357000,1778300601.646000,42268,42317,50,0.00016232449,0,benign,0.5
3358,scored_log,1778300601.360000,1778300601.652000,42278,42327,50,0.00018596013,0,benign,0.5
3359,scored_log,1778300601.413000,1778300601.685000,42288,42337,50,0.00016408529,0,benign,0.5
3360,scored_log,1778300601.537000,1778300601.686000,42298,42347,50,7.212155e-05,0,benign,0.5
3361,scored_log,1778300601.544000,1778300601.698000,42308,42357,50,3.9954e-05,0,benign,0.5
3362,scored_log,1778300601.646000,1778300601.711000,42318,42367,50,0.0001156827,0,benign,0.5
3363,scored_log,1778300601.652000,1778300601.724000,42328,42377,50,7.108872e-05,0,benign,0.5
3364,scored_log,1778300601.685000,1778300601.736000,42338,42387,50,9.7374876e-05,0,benign,0.5
3365,scored_log,1778300601.686000,1778300601.748000,42348,42397,50,4.7410867e-05,0,benign,0.5
3366,scored_log,1778300601.700000,1778300601.759000,42358,42407,50,4.743651e-05,0,benign,0.5
3367,scored_log,1778300601.711000,1778300601.762000,42368,42417,50,0.00013201643,0,benign,0.5
3368,scored_log,1778300601.726000,1778300601.816000,42378,42427,50,0.00020499656,0,benign,0.5
3369,scored_log,1778300601.737000,1778300601.831000,42388,42437,50,0.0001433379,0,benign,0.5
3370,scored_log,1778300601.751000,1778300601.837000,42398,42447,50,0.00015443684,0,benign,0.5
3371,scored_log,1778300601.760000,1778300601.940000,42408,42457,50,0.00017538382,0,benign,0.5
3372,scored_log,1778300601.762000,1778300601.946000,42418,42467,50,0.00021048308,0,benign,0.5
3373,scored_log,1778300601.816000,1778300601.979000,42428,42477,50,0.00017352974,0,benign,0.5
3374,scored_log,1778300601.834000,1778300601.980000,42438,42487,50,8.348187e-05,0,benign,0.5
3375,scored_log,1778300601.837000,1778300601.995000,42448,42497,50,6.1405524e-05,0,benign,0.5
3376,scored_log,1778300601.940000,1778300602.005000,42458,42507,50,0.00010310497,0,benign,0.5
3377,scored_log,1778300601.946000,1778300602.017000,42468,42517,50,8.845917e-05,0,benign,0.5
3378,scored_log,1778300601.980000,1778300602.027000,42478,42527,50,7.6462486e-05,0,benign,0.5
3379,scored_log,1778300601.980000,1778300602.035000,42488,42537,50,4.876297e-05,0,benign,0.5
3380,scored_log,1778300601.996000,1778300602.045000,42498,42547,50,5.8868154e-05,0,benign,0.5
3381,scored_log,1778300602.006000,1778300602.047000,42508,42557,50,0.0001123984,0,benign,0.5
3382,scored_log,1778300602.018000,1778300602.101000,42518,42567,50,0.0001424366,0,benign,0.5
3383,scored_log,1778300602.028000,1778300602.102000,42528,42577,50,0.0001909504,0,benign,0.5
3384,scored_log,1778300602.036000,1778300602.122000,42538,42587,50,0.0001149051,0,benign,0.5
3385,scored_log,1778300602.045000,1778300602.224000,42548,42597,50,0.00016240808,0,benign,0.5
3386,scored_log,1778300602.047000,1778300602.231000,42558,42607,50,0.00018604261,0,benign,0.5
3387,scored_log,1778300602.101000,1778300602.264000,42568,42617,50,0.00016398284,0,benign,0.5
3388,scored_log,1778300602.116000,1778300602.265000,42578,42627,50,7.19796e-05,0,benign,0.5
3389,scored_log,1778300602.122000,1778300602.282000,42588,42637,50,3.9917668e-05,0,benign,0.5
3390,scored_log,1778300602.224000,1778300602.291000,42598,42647,50,0.00011574163,0,benign,0.5
3391,scored_log,1778300602.231000,1778300602.305000,42608,42657,50,7.2551295e-05,0,benign,0.5
3392,scored_log,1778300602.264000,1778300602.317000,42618,42667,50,9.756345e-05,0,benign,0.5
3393,scored_log,1778300602.265000,1778300602.326000,42628,42677,50,4.9879127e-05,0,benign,0.5
3394,scored_log,1778300602.283000,1778300602.338000,42638,42687,50,4.752272e-05,0,benign,0.5
3395,scored_log,1778300602.292000,1778300602.341000,42648,42697,50,0.00013211225,0,benign,0.5
3396,scored_log,1778300602.306000,1778300602.397000,42658,42707,50,0.00020434435,0,benign,0.5
3397,scored_log,1778300602.318000,1778300602.398000,42668,42717,50,0.00013408628,0,benign,0.5
3398,scored_log,1778300602.330000,1778300602.414000,42678,42727,50,0.00012320423,0,benign,0.5
3399,scored_log,1778300602.339000,1778300602.517000,42688,42737,50,0.00012735561,0,benign,0.5
3400,scored_log,1778300602.341000,1778300602.523000,42698,42747,50,0.00013586768,0,benign,0.5
3401,scored_log,1778300602.397000,1778300602.555000,42708,42757,50,0.0010197574,0,benign,0.5
3402,scored_log,1778300602.398000,1778300602.556000,42718,42767,50,0.00011089242,0,benign,0.5
3403,scored_log,1778300602.414000,1778300602.575000,42728,42777,50,4.255874e-05,0,benign,0.5
3404,scored_log,1778300602.517000,1778300602.592000,42738,42787,50,8.428344e-05,0,benign,0.5
3405,scored_log,1778300602.523000,1778300602.606000,42748,42797,50,7.510154e-05,0,benign,0.5
3406,scored_log,1778300602.555000,1778300602.622000,42758,42807,50,0.000102723025,0,benign,0.5
3407,scored_log,1778300602.556000,1778300602.629000,42768,42817,50,3.916735e-05,0,benign,0.5
3408,scored_log,1778300602.578000,1778300602.639000,42778,42827,50,4.8733305e-05,0,benign,0.5
3409,scored_log,1778300602.592000,1778300602.643000,42788,42837,50,0.00028964592,0,benign,0.5
3410,scored_log,1778300602.607000,1778300602.691000,42798,42847,50,0.00016298021,0,benign,0.5
3411,scored_log,1778300602.624000,1778300602.697000,42808,42857,50,0.0007032439,0,benign,0.5
3412,scored_log,1778300602.630000,1778300602.709000,42818,42867,50,0.00012221455,0,benign,0.5
3413,scored_log,1778300602.639000,1778300602.811000,42828,42877,50,0.00013056347,0,benign,0.5
3414,scored_log,1778300602.643000,1778300602.818000,42838,42887,50,0.00013554354,0,benign,0.5
3415,scored_log,1778300602.691000,1778300602.850000,42848,42897,50,0.0010190858,0,benign,0.5
3416,scored_log,1778300602.702000,1778300602.850000,42858,42907,50,0.00011088437,0,benign,0.5
3417,scored_log,1778300602.709000,1778300602.865000,42868,42917,50,4.2597963e-05,0,benign,0.5
3418,scored_log,1778300602.811000,1778300602.879000,42878,42927,50,0.00011825307,0,benign,0.5
3419,scored_log,1778300602.818000,1778300602.889000,42888,42937,50,7.633637e-05,0,benign,0.5
3420,scored_log,1778300602.850000,1778300602.900000,42898,42947,50,0.0001033152,0,benign,0.5
3421,scored_log,1778300602.850000,1778300602.908000,42908,42957,50,3.684497e-05,0,benign,0.5
3422,scored_log,1778300602.865000,1778300602.919000,42918,42967,50,4.852777e-05,0,benign,0.5
3423,scored_log,1778300602.879000,1778300602.922000,42928,42977,50,0.00028955148,0,benign,0.5
3424,scored_log,1778300602.890000,1778300602.973000,42938,42987,50,0.00016283015,0,benign,0.5
3425,scored_log,1778300602.902000,1778300602.987000,42948,42997,50,6.574153e-05,0,benign,0.5
3426,scored_log,1778300602.909000,1778300602.990000,42958,43007,50,0.0001387959,0,benign,0.5
3427,scored_log,1778300602.919000,1778300603.091000,42968,43017,50,9.0305104e-05,0,benign,0.5
3428,scored_log,1778300602.922000,1778300603.097000,42978,43027,50,9.2636416e-05,0,benign,0.5
3429,scored_log,1778300602.973000,1778300603.131000,42988,43037,50,0.0003244133,0,benign,0.5
3430,scored_log,1778300602.987000,1778300603.132000,42998,43047,50,0.00010518375,0,benign,0.5
3431,scored_log,1778300603.090000,1778300603.149000,43008,43057,50,9.5063086e-05,0,benign,0.5
3432,scored_log,1778300603.091000,1778300603.162000,43018,43067,50,8.697914e-05,0,benign,0.5
3433,scored_log,1778300603.097000,1778300603.174000,43028,43077,50,7.432608e-05,0,benign,0.5
3434,scored_log,1778300603.131000,1778300603.184000,43038,43087,50,6.102887e-05,0,benign,0.5
3435,scored_log,1778300603.139000,1778300603.192000,43048,43097,50,6.4619744e-05,0,benign,0.5
3436,scored_log,1778300603.150000,1778300603.201000,43058,43107,50,8.914389e-05,0,benign,0.5
3437,scored_log,1778300603.163000,1778300603.203000,43068,43117,50,0.00012172364,0,benign,0.5
3438,scored_log,1778300603.174000,1778300603.265000,43078,43127,50,0.0010231672,0,benign,0.5
3439,scored_log,1778300603.184000,1778300603.283000,43088,43137,50,5.94172e-05,0,benign,0.5
3440,scored_log,1778300603.193000,1778300603.407000,43098,43147,50,0.00010079365,0,benign,0.5
3441,scored_log,1778300603.201000,1778300603.408000,43108,43157,50,0.000115645205,0,benign,0.5
3442,scored_log,1778300603.259000,1778300603.414000,43118,43167,50,0.008948749,0,benign,0.5
3443,scored_log,1778300603.266000,1778300603.472000,43128,43177,50,8.6885295e-05,0,benign,0.5
3444,scored_log,1778300603.283000,1778300603.482000,43138,43187,50,7.545156e-05,0,benign,0.5
3445,scored_log,1778300603.407000,1778300603.493000,43148,43197,50,7.6843535e-05,0,benign,0.5
3446,scored_log,1778300603.408000,1778300603.503000,43158,43207,50,0.00014056198,0,benign,0.5
3447,scored_log,1778300603.414000,1778300603.517000,43168,43217,50,9.1459275e-05,0,benign,0.5
3448,scored_log,1778300603.472000,1778300603.528000,43178,43227,50,6.451809e-05,0,benign,0.5
3449,scored_log,1778300603.482000,1778300603.537000,43188,43237,50,6.92565e-05,0,benign,0.5
3450,scored_log,1778300603.493000,1778300603.542000,43198,43247,50,0.0013726562,0,benign,0.5
3451,scored_log,1778300603.504000,1778300603.595000,43208,43257,50,0.0002464374,0,benign,0.5
3452,scored_log,1778300603.518000,1778300603.609000,43218,43267,50,0.99940944,1,malicious,0.5
3453,scored_log,1778300603.528000,1778300603.614000,43228,43277,50,0.9967615,1,malicious,0.5
3454,scored_log,1778300603.538000,1778300603.629000,43238,43287,50,0.997629,1,malicious,0.5
3455,scored_log,1778300603.544000,1778300603.742000,43248,43297,50,0.9937895,1,malicious,0.5
3456,scored_log,1778300603.596000,1778300603.743000,43258,43307,50,0.99539125,1,malicious,0.5
3457,scored_log,1778300603.609000,1778300603.749000,43268,43317,50,0.00016888206,0,benign,0.5
3458,scored_log,1778300603.615000,1778300603.782000,43278,43327,50,7.950611e-05,0,benign,0.5
3459,scored_log,1778300603.629000,1778300603.794000,43288,43337,50,5.5416007e-05,0,benign,0.5
3460,scored_log,1778300603.742000,1778300603.805000,43298,43347,50,6.911867e-05,0,benign,0.5
3461,scored_log,1778300603.743000,1778300603.818000,43308,43357,50,9.273055e-05,0,benign,0.5
3462,scored_log,1778300603.749000,1778300603.831000,43318,43367,50,8.8106775e-05,0,benign,0.5
3463,scored_log,1778300603.782000,1778300603.841000,43328,43377,50,5.050278e-05,0,benign,0.5
3464,scored_log,1778300603.795000,1778300603.855000,43338,43387,50,9.6071264e-05,0,benign,0.5
3465,scored_log,1778300603.805000,1778300603.860000,43348,43397,50,0.0001673737,0,benign,0.5
3466,scored_log,1778300603.820000,1778300603.909000,43358,43407,50,0.00026955342,0,benign,0.5
3467,scored_log,1778300603.834000,1778300603.925000,43368,43417,50,0.99854904,1,malicious,0.5
3468,scored_log,1778300603.841000,1778300603.935000,43378,43427,50,0.9990503,1,malicious,0.5
3469,scored_log,1778300603.856000,1778300603.940000,43388,43437,50,0.9994167,1,malicious,0.5
3470,scored_log,1778300603.860000,1778300603.955000,43398,43447,50,0.99944,1,malicious,0.5
3471,scored_log,1778300603.911000,1778300603.994000,43408,43457,50,0.9994999,1,malicious,0.5
3472,scored_log,1778300603.926000,1778300604.008000,43418,43467,50,0.99839044,1,malicious,0.5
3473,scored_log,1778300603.936000,1778300604.051000,43428,43476,50,0.99927396,1,malicious,0.5
3474,scored_log,1778300603.941000,1778300604.066000,43438,43486,50,0.9994267,1,malicious,0.5
3475,scored_log,1778300603.955000,1778300604.074000,43448,43497,50,0.9992454,1,malicious,0.5
3476,scored_log,1778300603.994000,1778300604.074000,43458,43507,50,0.53970784,1,malicious,0.5
3477,scored_log,1778300604.044000,1778300604.148000,43468,43517,50,0.0076236273,0,benign,0.5
3478,scored_log,1778300604.052000,1778300604.150000,43482,43527,50,0.006142361,0,benign,0.5
3479,scored_log,1778300604.066000,1778300604.162000,43487,43537,50,0.00064252474,0,benign,0.5
3480,scored_log,1778300604.074000,1778300604.231000,43498,43546,50,0.017497912,0,benign,0.5
3481,scored_log,1778300604.074000,1778300604.246000,43508,43557,50,0.285504,0,benign,0.5
3482,scored_log,1778300604.148000,1778300604.254000,43518,43567,50,0.795028,1,malicious,0.5
3483,scored_log,1778300604.150000,1778300604.257000,43528,43577,50,0.06919633,0,benign,0.5
3484,scored_log,1778300604.164000,1778300604.330000,43538,43587,50,0.033949643,0,benign,0.5
3485,scored_log,1778300604.231000,1778300604.332000,43547,43597,50,0.0057014776,0,benign,0.5
3486,scored_log,1778300604.248000,1778300604.335000,43558,43607,50,0.0055092922,0,benign,0.5
3487,scored_log,1778300604.254000,1778300604.359000,43568,43617,50,0.9203102,1,malicious,0.5
3488,scored_log,1778300604.257000,1778300604.373000,43578,43627,50,0.9991973,1,malicious,0.5
3489,scored_log,1778300604.331000,1778300604.391000,43588,43637,50,0.9979964,1,malicious,0.5
3490,scored_log,1778300604.332000,1778300604.507000,43598,43647,50,0.9892574,1,malicious,0.5
3491,scored_log,1778300604.335000,1778300604.508000,43608,43657,50,0.9806371,1,malicious,0.5
3492,scored_log,1778300604.361000,1778300604.514000,43618,43667,50,0.026456403,0,benign,0.5
3493,scored_log,1778300604.376000,1778300604.547000,43628,43677,50,8.691016e-05,0,benign,0.5
3494,scored_log,1778300604.391000,1778300604.555000,43638,43687,50,7.5538956e-05,0,benign,0.5
3495,scored_log,1778300604.507000,1778300604.565000,43648,43697,50,7.703877e-05,0,benign,0.5
3496,scored_log,1778300604.508000,1778300604.578000,43658,43707,50,0.0001420846,0,benign,0.5
3497,scored_log,1778300604.515000,1778300604.593000,43668,43717,50,9.1688154e-05,0,benign,0.5
3498,scored_log,1778300604.547000,1778300604.604000,43678,43727,50,6.353988e-05,0,benign,0.5
3499,scored_log,1778300604.556000,1778300604.611000,43688,43737,50,6.9185204e-05,0,benign,0.5
3500,scored_log,1778300604.568000,1778300604.621000,43698,43747,50,0.0013647908,0,benign,0.5
3501,scored_log,1778300604.579000,1778300604.675000,43708,43757,50,0.00024694687,0,benign,0.5
3502,scored_log,1778300604.594000,1778300604.692000,43718,43767,50,0.0006415613,0,benign,0.5
3503,scored_log,1778300604.604000,1778300604.712000,43728,43777,50,5.706633e-05,0,benign,0.5
3504,scored_log,1778300604.612000,1778300604.828000,43738,43787,50,0.00013255404,0,benign,0.5
3505,scored_log,1778300604.621000,1778300604.830000,43748,43797,50,0.00015677519,0,benign,0.5
3506,scored_log,1778300604.676000,1778300604.836000,43758,43807,50,0.0001684557,0,benign,0.5
3507,scored_log,1778300604.692000,1778300604.870000,43768,43817,50,7.949717e-05,0,benign,0.5
3508,scored_log,1778300604.712000,1778300604.887000,43778,43827,50,5.5506604e-05,0,benign,0.5
3509,scored_log,1778300604.829000,1778300604.897000,43788,43837,50,6.9182366e-05,0,benign,0.5
3510,scored_log,1778300604.830000,1778300604.908000,43798,43847,50,9.574942e-05,0,benign,0.5
3511,scored_log,1778300604.836000,1778300604.922000,43808,43857,50,8.795903e-05,0,benign,0.5
3512,scored_log,1778300604.870000,1778300604.932000,43818,43867,50,5.1253253e-05,0,benign,0.5
3513,scored_log,1778300604.887000,1778300604.943000,43828,43877,50,9.5889955e-05,0,benign,0.5
3514,scored_log,1778300604.898000,1778300604.948000,43838,43887,50,0.00016735726,0,benign,0.5
3515,scored_log,1778300604.910000,1778300605.001000,43848,43897,50,0.00021758776,0,benign,0.5
3516,scored_log,1778300604.924000,1778300605.009000,43858,43907,50,0.0004993651,0,benign,0.5
3517,scored_log,1778300604.932000,1778300605.032000,43868,43917,50,8.30481e-05,0,benign,0.5
3518,scored_log,1778300604.944000,1778300605.141000,43878,43927,50,0.0001360593,0,benign,0.5
3519,scored_log,1778300604.948000,1778300605.141000,43888,43937,50,0.0003575648,0,benign,0.5
3520,scored_log,1778300605.003000,1778300605.147000,43898,43947,50,0.00037029464,0,benign,0.5
3521,scored_log,1778300605.010000,1778300605.180000,43908,43957,50,7.365888e-05,0,benign,0.5
3522,scored_log,1778300605.032000,1778300605.192000,43918,43967,50,6.429066e-05,0,benign,0.5
3523,scored_log,1778300605.141000,1778300605.203000,43928,43977,50,7.915955e-05,0,benign,0.5
3524,scored_log,1778300605.147000,1778300605.212000,43938,43987,50,0.00014328035,0,benign,0.5
3525,scored_log,1778300605.174000,1778300605.222000,43948,43997,50,0.00014364424,0,benign,0.5
3526,scored_log,1778300605.180000,1778300605.229000,43958,44006,50,4.557085e-05,0,benign,0.5
3527,scored_log,1778300605.192000,1778300605.240000,43968,44017,50,7.115735e-05,0,benign,0.5
3528,scored_log,1778300605.204000,1778300605.245000,43978,44027,50,0.00011180757,0,benign,0.5
